4.3	2.7
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0
16	0.0
17	0.06883621215820312
18	0.06883621215820312
19	0.06883621215820312
20	2.1724367141723633
21	2.1724367141723633
22	2.1724367141723633
23	2.8763418197631836
24	3.5869178771972656
25	3.850374221801758
26	5.0315656661987305
27	5.473753452301025
28	5.878214359283447
29	5.878214359283447
30	5.878214359283447
31	5.878214359283447
32	5.878214359283447
33	3.097926139831543
34	3.097926139831543
35	3.03195858001709
36	2.8113603591918945
37	2.8113603591918945
38	0.0
39	0.0
40	0.0
41	0.0
42	0.0
43	0.0
44	0.0
45	0.0
46	0.0
47	0.0
48	3.365921974182129
49	3.3970279693603516
50	4.073322296142578
51	4.40556526184082
52	4.40556526184082
53	4.40556526184082
54	4.40556526184082
55	4.073322296142578
56	4.073322296142578
57	3.6474123001098633
58	3.6474123001098633
59	3.6474123001098633
60	3.6474123001098633
61	5.040732383728027
62	5.040732383728027
63	5.040732383728027
64	5.040732383728027
65	3.448758125305176
66	0.507533073425293
67	0.43117427825927734
68	-0.6037130355834961
69	0.0
70	0.0
71	0.0
72	0.0
73	0.0
74	0.0
75	0.0
76	0.0
77	0.0
78	0.0
79	0.0
80	0.0
81	0.0
82	0.0
83	0.0
84	0.0
85	0.0
86	0.0
87	0.0
88	0.0
89	0.0
90	0.0
91	0.0
92	0.0
93	3.5716772079467773
94	3.5716772079467773
95	3.5716772079467773
96	3.5716772079467773
97	3.5716772079467773
98	7.104142665863037
99	7.104142665863037
100	7.327079772949219
101	7.327079772949219
102	7.327079772949219
103	7.327079772949219
104	7.2072930335998535
105	7.327079772949219
106	7.327079772949219
107	7.45601749420166
108	7.676509380340576
109	7.676509380340576
110	8.128485679626465
111	8.179628372192383
112	8.481645584106445
113	8.481645584106445
114	8.481645584106445
115	8.481645584106445
116	8.481645584106445
117	5.986959934234619
118	5.986959934234619
119	5.986959934234619
120	5.986959934234619
