4.8	2.8
4	0.0
5	0.0
6	0.23804759979248047
7	3.2966880798339844
8	3.6620378494262695
9	3.6620378494262695
10	3.2966880798339844
11	3.2966880798339844
12	4.156167507171631
13	5.581244945526123
14	5.803835868835449
15	6.152120590209961
16	6.152120590209961
17	5.803835868835449
18	0.0
19	0.0
20	0.0
21	0.0
22	0.0
23	0.0
24	0.0
25	0.0
26	0.0
27	0.0
28	-0.4521770477294922
29	-0.4521770477294922
30	-0.4521770477294922
31	-1.5275859832763672
32	-1.1675662994384766
33	-1.1675662994384766
34	-2.0638113021850586
35	-2.0638113021850586
36	-2.0638113021850586
37	-1.1675662994384766
38	0.245086669921875
39	1.9038305282592773
40	1.9038305282592773
41	1.9038305282592773
42	1.9038305282592773
43	3.1584644317626953
44	1.9038305282592773
45	0.43527889251708984
46	0.43527889251708984
47	0.43527889251708984
48	0.43527889251708984
49	1.1600704193115234
50	2.4981555938720703
51	2.4981555938720703
52	1.429753303527832
53	2.4981555938720703
54	2.4981555938720703
55	1.585932731628418
56	1.429753303527832
57	1.429753303527832
58	1.429753303527832
59	1.3799877166748047
60	1.429753303527832
61	1.3799877166748047
62	1.3799877166748047
63	1.3799877166748047
64	1.3799877166748047
65	1.8124313354492188
66	1.3799877166748047
67	0.9381170272827148
68	-0.10947608947753906
69	-0.34926891326904297
70	-0.35070037841796875
71	-0.35070037841796875
72	-1.403874397277832
73	-2.039335250854492
74	-2.039335250854492
75	-2.039335250854492
76	-1.403874397277832
77	-0.2984790802001953
84	0.0
85	0.13074016571044922
86	0.13074016571044922
87	0.13074016571044922
88	0.13074016571044922
89	-0.7436037063598633
90	-0.7527790069580078
91	-0.7527790069580078
92	-0.7527790069580078
93	-0.7527790069580078
94	-0.7527790069580078
95	0.0992593765258789
96	0.0992593765258789
97	0.0992593765258789
98	0.0992593765258789
99	0.18344879150390625
100	0.0992593765258789
101	0.0992593765258789
102	0.014721870422363281
103	-0.4726238250732422
104	-0.4726238250732422
105	-0.1516265869140625
106	0.014721870422363281
107	0.7182397842407227
108	0.7182397842407227
109	1.9601173400878906
110	1.9601173400878906
111	1.9688749313354492
112	2.169560432434082
113	2.4072790145874023
114	2.4072790145874023
115	2.4072790145874023
116	2.8077187538146973
117	3.5162644386291504
118	3.5162644386291504
119	3.5162644386291504
120	2.183314323425293
121	1.9103994369506836
122	0.0
162	0.0
163	0.0
164	0.0
165	0.0
166	-0.8672084808349609
167	-1.5517807006835938
168	-2.939859390258789
169	-3.1257991790771484
170	0.0
171	0.0
172	-3.5792665481567383
173	-3.152829170227051
174	-3.1257991790771484
175	-3.152829170227051
176	-2.939859390258789
177	-2.7549314498901367
178	-1.1683034896850586
179	-1.1683034896850586
180	-1.1217803955078125
181	-0.30566883087158203
182	-0.30566883087158203
183	-0.30566883087158203
184	-0.2241802215576172
185	0.34673595428466797
186	0.4386787414550781
187	1.4636096954345703
188	2.2587547302246094
189	2.2587547302246094
190	2.2587547302246094
191	2.2587547302246094
192	2.2587547302246094
193	0.5874834060668945
194	0.4386787414550781
195	0.5874834060668945
196	0.5874834060668945
197	0.5874834060668945
198	0.5874834060668945
199	2.540572166442871
200	3.9100289344787598
201	4.122737884521484
202	0.0
203	0.0
204	0.0
205	0.0
206	0.0
207	0.0
208	0.0
209	0.0
210	0.0
211	0.0
212	0.0
213	0.0
214	0.0
215	0.0
216	0.0
217	0.0
218	0.0
219	0.0
440	0.0
441	0.0
442	0.0
443	0.73822021484375
444	1.639754295349121
445	1.8225278854370117
446	2.1608848571777344
447	2.1608848571777344
448	2.1608848571777344
449	2.1608848571777344
450	2.4182872772216797
451	2.4182872772216797
452	1.7181978225708008
453	1.7181978225708008
454	1.7181978225708008
455	1.7181978225708008
456	2.177800178527832
457	0.0
458	0.0
459	2.2685070037841797
460	2.2685070037841797
461	2.2685070037841797
462	2.2685070037841797
463	2.1513280868530273
487	0.0
488	0.0
489	-0.4843301773071289
490	-0.6264886856079102
491	-0.6264886856079102
492	-0.4905691146850586
493	-0.4905691146850586
494	-0.4905691146850586
495	-0.4905691146850586
496	-0.3572731018066406
497	-0.1931467056274414
498	1.3238372802734375
499	1.5909934043884277
500	1.8602685928344727
501	1.8602685928344727
502	1.5909934043884277
503	1.8602685928344727
504	1.8977446556091309
505	1.940436840057373
506	2.152595043182373
507	2.169128894805908
508	2.169128894805908
509	1.940436840057373
510	1.940436840057373
511	1.940436840057373
512	1.7259445190429688
513	0.7321500778198242
735	0
736	1.1674814224243164
737	1.7612886428833008
738	2.197882652282715
739	2.406731605529785
740	3.407390594482422
741	3.407390594482422
742	3.407390594482422
743	0.0
744	0.0
745	0.0
746	0.0
747	0.0
748	0.0
749	0.0
750	3.8047380447387695
751	3.1795005798339844
752	2.9582643508911133
753	2.8127689361572266
754	0.0
755	0.0
756	1.67431640625
757	1.67431640625
758	1.67431640625
759	1.67431640625
760	1.67431640625
761	1.0701913833618164
762	1.0701913833618164
763	2.4561614990234375
764	2.594975471496582
765	2.594975471496582
766	2.965036392211914
767	4.0585126876831055
768	4.947408199310303
769	5.733527660369873
770	5.733527660369873
771	5.733527660369873
772	5.733527660369873
773	5.733527660369873
774	5.733527660369873
775	4.462109565734863
776	2.8966970443725586
777	2.625265121459961
778	2.309638023376465
779	1.691762924194336
780	1.5861425399780273
781	1.1179876327514648
782	0.8567953109741211
783	0.3150062561035156
784	0.0
785	0.0
786	0.0
787	0.0
788	0.0
789	0.0
790	0.0
791	0.0
792	0.0
793	0.0
794	0.0
795	0.0
796	0.0
797	0.0
798	0.0
799	0.0
800	0.0
801	0.0
802	0.0
803	0.0
804	5.214861869812012
805	4.3661956787109375
806	4.270941734313965
807	3.6296443939208984
808	1.1021671295166016
809	0.7574882507324219
810	0.0
811	0.0
812	0.0
813	0.0
814	0.0
815	0.0
816	1.0600833892822266
817	1.0600833892822266
818	1.0600833892822266
819	0.49830055236816406
820	0.49830055236816406
821	0.49830055236816406
822	-0.33988380432128906
823	-2.4297618865966797
824	-3.206754684448242
825	-3.206754684448242
826	-3.206754684448242
827	-2.4297618865966797
828	-2.4297618865966797
829	-2.4297618865966797
830	-2.4297618865966797
831	-1.8911361694335938
832	-1.8911361694335938
833	-0.3132057189941406
834	-0.3132057189941406
835	0.9154624938964844
836	0.9861011505126953
837	0.9861011505126953
838	0.9861011505126953
839	0.5294809341430664
840	0.5294809341430664
841	0.9861011505126953
842	2.4442195892333984
843	2.8317747116088867
844	2.4442195892333984
845	0.5294809341430664
